,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Cluster
9da89066-8d82-4ace-80e1-889d3c73c8eb.rna_seq.augmented_star_gene_counts,-0.009859409,-0.14921525,0.19153057,-0.20210741,-0.034387484,0.08502806,-0.3622004,0.056761444,-0.05739445,-0.13947113,0.10394971,0.04115781,0.06464091,0.25256437,-0.018741582,0.108244084,-0.011187228,-0.39268297,-0.0031460733,-0.24714749,0.16101836,-0.034839064,0.08108949,-0.2509726,0.29275653,-0.36047134,0.2991128,0.19865665,-0.19496152,-0.03746355,0.1515108,-0.030814532,0.056273937,-0.30191955,0.015243223,-0.19818968,0.015328001,-0.26585555,-0.11048873,0.059916515,-0.14103445,-0.14734635,-0.19802584,-0.053681415,-0.023284126,-0.10908195,-0.08820803,0.034019962,0.42968506,0.28345013,0.12640817,0.05314103,-0.18103936,0.042704117,-0.04777124,0.038809177,-0.16156955,0.092649564,0.064329304,0.070432045,-0.20187195,0.23289135,-0.11989025,0.21717817,-0.0015918039,0.021177575,0.21389809,-0.14139043,-0.08479534,0.05884278,0.28179687,-0.1286913,0.28813028,0.021025771,-0.07728728,0.0065074083,-0.0060595386,0.16741067,0.17265213,0.09794909,-0.089032464,0.16525516,-0.13172424,0.118159905,0.3667463,0.08331895,-0.041392248,0.020417888,0.2827647,0.033107154,-0.24771075,-0.01992458,0.26676401,-0.017550314,-0.2774353,-0.31604943,0.122307524,-0.06361632,0.13904221,-0.018668156,0.1623144,0.23825257,-0.12672494,0.14991206,0.11695709,0.08424161,-0.29969394,0.053670608,-0.12404305,0.029098649,0.25471678,-0.086296916,0.2623143,0.17863113,-0.013120809,0.22957644,0.07616798,-0.25215548,-0.024891865,0.14967039,-0.10041574,-0.21218058,0.11912745,0.16724998,-0.08162919,-0.1736328,-0.011191033,0.18846573,0
9fb65d01-d51d-4cbb-99f3-a09f5d6c206b.rna_seq.augmented_star_gene_counts,-0.051584654,-0.33564705,0.008120744,0.12785175,0.21279198,-0.19864713,-0.23205683,0.07733706,-0.2288889,-0.032428134,-0.115066774,0.18265043,0.0063770697,-0.08336458,0.23287301,0.027628671,-0.14559564,0.32554933,-0.14051013,0.29452252,-0.18906231,0.0076683084,-0.07373044,0.20130587,0.057307713,0.023381729,-0.25700894,-0.075002104,0.20372057,-0.17893943,-0.2743004,0.1661874,0.23303461,0.58368033,0.10496856,0.21686628,0.20977522,0.23504613,-0.0565344,0.042174608,0.03857515,0.0577606,0.2888533,-0.10464934,-0.13064086,-0.116499156,-0.11213599,-0.053655244,-0.11659573,-0.21177843,-0.2031351,-0.24786565,0.16173367,0.101161845,-0.4526952,-0.050128277,0.1514219,-0.002087879,-0.09605727,-0.18026824,-0.04913579,-0.34754324,-0.017155197,0.12321105,0.1316219,0.1819891,-0.010324839,-0.07324566,0.030595599,-0.038221963,-0.5474764,-0.038866132,-0.42969564,0.103784926,0.24348426,0.13472259,-0.0022163005,0.087212324,0.002702774,-0.38036132,-0.16074017,-0.003512054,0.38774282,-0.28509837,-0.44592118,0.14252496,0.0678466,0.21500278,-0.2929075,0.3036522,0.41942054,0.11637009,-0.22849691,-0.119291686,0.34966195,0.14166342,-0.19116032,-0.07725478,-0.31324375,-0.15571694,-0.030224554,-0.18752599,-0.22329496,0.094572134,-0.14515147,0.067488775,0.42306772,0.022922555,-0.04475738,0.063464925,-0.35255075,-0.16062145,-0.041050687,-0.33947152,0.15296194,-0.31436548,0.028514832,-0.10209793,-0.24147396,-0.27983773,-0.14682809,0.2544913,-0.35981792,-0.24472302,0.13302295,0.34195694,0.054776315,-0.020437628,0
a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.augmented_star_gene_counts,-0.013645484,-0.08192483,0.009303583,0.23336682,-0.06544004,0.061095424,0.09051008,0.21672882,-0.07969632,0.098518796,-0.03686962,-0.17535032,-0.26371968,-0.36968654,0.22027817,-0.08592068,-0.17695221,0.12057051,0.1551238,0.39785352,-0.40887582,-0.12615678,-0.052351553,0.04738425,-0.044251822,0.051679704,-0.2508474,0.14493172,0.2595653,-0.10377634,-0.10011646,0.026804453,0.06873168,0.42668417,-0.075560465,0.17190306,-0.04149945,0.4719941,0.043988463,-0.09994142,0.03879524,0.15697761,0.26073742,-0.038697716,0.03572879,-0.06277163,0.33406785,-0.06668101,-0.28149948,-0.24524581,-0.10725767,-0.30334452,0.3731703,-0.08757921,-0.53900564,-0.30970132,-0.07576585,-0.15892187,-0.29413337,-0.1647654,-0.19226466,-0.53504795,0.19989286,0.06367207,0.24789573,0.25815946,-0.19886152,0.25275493,0.123841114,-0.14339136,-0.5090418,0.10327585,-0.06595305,-0.24840999,-0.0412563,-0.030507695,-0.20468079,0.056314074,-0.053972717,-0.30328026,-0.17814368,-0.45097163,0.5676637,-0.28655827,-0.31864852,0.22038764,-0.25861427,0.11382471,-0.49844965,-0.011769886,0.31919235,-0.050882664,-0.4081421,-0.12055536,0.424907,0.3003866,-0.09072814,0.19888023,-0.20711905,-0.032693896,0.07661465,-0.28537044,-0.29231966,-0.11407919,-0.42632023,-0.3811407,0.5976639,-0.13413882,0.35913023,0.06499689,-0.28198254,-0.3550118,-0.25595346,-0.22839868,0.08923974,-0.099379085,0.31564718,-0.18788356,-0.07777307,0.05768304,-0.15640977,0.3289068,-0.27659315,-0.38937715,0.12638107,0.32661948,-0.23802073,-0.17605197,2
a3595c7e-948b-4d93-a623-477d7af84e15.rna_seq.augmented_star_gene_counts,-0.12664229,-0.25511852,-0.038539764,0.114876136,0.051038813,0.08410822,-0.38030934,0.14037108,-0.13832161,-0.047516428,-0.076892674,0.27863875,0.060404766,0.08808061,0.2780049,-0.17511463,-0.20831205,0.55964714,-0.20370321,0.28990555,-0.18211505,0.16053101,0.29415506,0.28600463,-0.33141688,0.08657256,-0.3776683,0.043113146,0.3574667,-0.32444155,-0.30300802,0.27948904,0.23047444,0.7975989,-0.03968962,0.10407472,0.28868148,0.33408326,-0.17290236,0.061204065,-0.022868745,0.001772138,0.47116542,-0.027640345,-0.18368487,-0.26601282,0.0055161132,-0.09239258,-0.2775799,-0.651238,-0.28894785,-0.43156433,0.046370998,-0.19384983,-0.36139417,-0.18021968,0.022800254,-0.022538656,-0.018276198,-0.16538101,0.14006445,-0.6010513,0.124738276,-0.14020562,0.16924182,0.26681954,0.020120509,-0.08238057,0.09337983,-0.006928757,-0.54165626,-0.12642935,-0.3858768,-0.021624003,0.53380257,0.20260319,-0.09707958,0.095451415,-0.07524357,-0.5482827,-0.15445101,0.06502364,0.47988167,-0.10156836,-0.5913003,0.17332666,-0.022279475,0.19957918,-0.5103445,0.49453136,0.54054064,0.11889386,-0.45135966,-0.13147084,0.43245688,0.24303444,-0.39276937,0.012908756,-0.6524522,-0.17482364,-0.09441266,-0.24250528,-0.027858023,0.0827678,-0.17231897,-0.23416403,0.5505618,-0.0060911532,-0.13520327,0.29155728,-0.49551317,-0.05078231,-0.05189486,-0.32929665,-0.106993586,-0.17475916,-0.029871397,-0.04519887,-0.21075726,-0.083840445,-0.27283582,0.7207899,-0.6956878,-0.40544456,0.11581289,0.38385177,0.028255055,-0.16859938,0
a3624554-07c8-41d7-9b6b-f4cbf9de9301.rna_seq.augmented_star_gene_counts,0.5501851,-0.083698526,0.40226215,-0.19005153,-0.27180994,0.1642087,0.49189416,0.66009086,-0.05480002,0.354231,0.0024514324,-0.24325493,-0.47585177,-0.6499653,-0.51034087,0.0831034,-0.17388482,-0.47971323,0.4259322,0.07096219,-0.16227062,-0.1296281,-0.19958858,-0.33496106,0.46265084,0.33200577,0.33216354,0.028505152,-0.14863293,0.06658123,0.34763744,-0.00425735,-0.26696616,-0.8343697,-0.43318313,0.116926596,-0.46108875,0.39435247,0.047442798,0.063846394,-0.18977532,0.03478068,-0.69525623,0.020869203,0.6204457,0.3755148,0.5544113,0.059245884,0.13972162,0.40477726,0.39881283,0.21120393,0.32009375,-0.15341328,-0.36861935,-0.16781653,-0.073554836,0.04307043,-0.32556066,-0.03854835,-0.24795616,-0.29655617,0.33220404,0.32117918,0.38171822,0.13107075,-0.17844333,0.1924743,0.09538836,-0.03056141,0.24026126,0.20474775,0.36755925,-0.7540511,-0.66440517,-0.36445233,-0.058914147,0.07204,-0.04139905,0.07015785,0.12808058,-0.4066981,0.018933868,-0.17086387,0.3786642,0.4439524,0.008272882,-0.40319675,0.17717405,-1.098447,-0.34908706,-0.55261743,0.048359815,0.32222998,-0.119048476,-0.675958,0.3124533,-0.03994933,0.61758846,0.15727362,0.5033734,-0.07315907,-0.29339665,-0.28050807,-0.3865223,-0.64366573,0.24761347,-0.030782597,0.2747894,-0.13828073,0.11606797,-0.0898144,-0.15183982,0.23685142,0.17912237,0.115151085,0.84072703,-0.03658039,0.17249517,-0.062101774,-0.0631913,-0.3975626,0.7496376,-0.23416713,-0.30729562,0.35461414,-0.31533772,-0.2477049,2
a7428d3b-f84b-4c2f-a996-14a11af6b6df.rna_seq.augmented_star_gene_counts,-0.29969534,0.034862373,0.14230555,0.113417335,-0.01289908,-0.64246166,-0.070650734,-0.031715665,-0.3047002,-0.09596187,-0.0948701,0.41418147,0.18182643,0.48515093,0.14237845,-0.021683173,0.43278834,0.1436599,-0.088913254,0.40683123,0.10080385,-0.026849817,-0.04327594,0.61808944,-0.09405225,0.4031423,-0.10629182,-0.2812104,-0.36951286,0.020837935,-0.46045357,0.23557673,-0.5033237,-0.14425041,-0.3078307,-0.10448385,0.2812521,-0.39753443,0.2730708,0.25639012,0.40102845,0.20037176,0.16268156,0.05567119,0.013772307,0.28057763,-0.36023098,-0.3930192,0.24144964,0.013495815,0.6370335,0.02358391,-0.6152631,-0.31333464,0.2731993,-0.15179184,0.36130744,-0.14992942,0.34931487,0.26655626,0.13324438,0.115951784,0.18321851,0.2902264,-0.19366293,-0.086781494,0.008199097,-0.3895394,-0.64013165,0.5482964,-0.48563263,-0.3445927,-0.18351422,0.38170388,0.14760691,0.43395898,0.4819507,-0.1924557,0.1789663,0.27432182,0.061013315,0.43195766,-0.34602752,0.089403965,0.108430274,-0.6365285,-0.043646224,0.19009608,0.43367898,0.6762983,-0.09722919,0.39870787,0.02604067,-0.5929363,0.51355976,-0.18494067,-0.61747193,-0.2920937,-0.16012774,0.09062214,0.10136614,0.44243562,-0.21045484,-0.26350942,-0.0987625,-0.22606766,0.11616167,-0.31909165,-0.14783372,-0.1716464,-0.013325139,-0.09154772,-0.44791004,-0.20384625,-0.064724945,-0.3067607,-0.41107145,0.02717643,-0.2629532,-0.2697109,0.2967856,-0.47780085,0.14092562,0.32573292,-0.25079352,0.11930706,0.013199262,0.09645366,0
a8e0466b-d106-44b7-b846-c4fb666715f5.rna_seq.augmented_star_gene_counts,0.24924694,-0.13229555,0.09680377,-0.016254751,-0.018195419,0.35173246,0.32915047,0.18541816,-0.056368,0.3650181,-0.046163276,-0.27868137,-0.42623648,-0.45911324,-0.14398998,-0.10162666,-0.24037911,-0.110803954,0.34614182,0.1913308,-0.28906772,-0.08610009,0.021633457,-0.17686923,0.1633931,0.116344385,-0.065920115,0.021201607,0.14487784,-0.029269077,0.12604755,-0.17290819,0.09185464,-0.109058484,-0.07790453,0.33570278,-0.32344562,0.5553082,0.15655005,-0.2187239,-0.114198804,0.19539207,-0.24392205,0.030368568,0.3245179,0.08213538,0.33703437,0.011423219,-0.18052755,0.046784304,0.023990981,-0.14780633,0.5320945,-0.06450043,-0.39521575,-0.18085538,-0.07396401,-0.06898602,-0.36560386,-0.12117823,-0.23783728,-0.29499018,0.114229165,-0.03945105,0.1278478,0.16974851,-0.19268769,0.32918897,0.35916588,-0.18598099,-0.18201171,0.37206626,0.1099921,-0.3687112,-0.20226625,-0.3482145,-0.036960628,0.092649214,-0.13396406,-0.12325218,-0.106361754,-0.3300208,0.43712062,-0.30747265,-0.014469053,0.26087686,-0.19817077,-0.13953917,-0.2569116,-0.51868653,0.015081681,-0.38113946,-0.05519305,0.08720133,0.048037052,-0.20158067,0.21881518,0.009593033,0.13654768,-0.03546111,0.05379277,-0.23234612,-0.17207281,-0.14766908,-0.5489372,-0.23689298,0.40082085,-0.003116062,0.43021694,0.07737959,-0.069141775,-0.19387342,-0.23155335,-0.025399873,0.16406937,0.013003066,0.7117765,-0.005624006,0.03318062,0.122963265,-0.30812266,-0.055094328,0.34385657,-0.2277412,-0.029939437,0.3121006,-0.1891553,-0.2673405,2
aad82145-5742-4ef6-9de3-2c57e84642fc.rna_seq.augmented_star_gene_counts,-0.19159654,0.20941313,-0.17199764,-0.2609508,0.3558626,-0.01696117,-0.76258576,-0.7076246,0.37975562,-0.4704613,-0.3223226,0.09391886,0.4474285,0.3883808,0.0950898,-0.23071751,-0.0016887219,-0.068791054,-0.37833855,-0.23115975,0.3715964,-0.115429565,-0.16132486,0.06997446,0.019143315,-0.38321137,-0.063987024,0.30267084,0.05741112,-0.16266824,0.26844493,-0.07923673,0.45360228,0.2259781,0.14280596,-0.26040393,0.5198815,-0.45035806,-0.06894917,-0.09086438,0.119016424,-0.095781974,0.2295235,-0.09140328,-0.40100443,-0.43164793,-0.3297606,-0.07598964,-0.22079867,-0.35511607,-0.29714903,0.10599644,-0.31256676,0.13047862,0.2784264,0.4091748,0.22924532,0.19201234,0.35935044,0.07019223,-0.2023349,0.5471023,-0.35829732,-0.13886532,-0.06965406,-0.20566677,0.23501341,-0.24460053,0.4579947,-0.12265329,0.5081768,-0.046546854,-0.44233516,0.51084226,0.49284035,-0.08451126,0.2011144,0.0644915,0.056117892,-0.041776065,-0.07863913,0.32770815,-0.29917812,0.07926413,-0.23245735,-0.32315874,0.034901917,0.45186603,-0.07535466,0.6215252,0.44654056,0.25143006,0.15240526,-0.03776923,-0.28394708,0.066146076,0.30577666,-0.1600018,-0.40241802,-0.040742956,-0.17545865,0.044533577,0.35821915,0.34894913,0.34476995,0.24210033,-0.32437906,0.32552645,-0.30484435,0.4063374,-0.047266286,0.22762795,0.7721247,0.14287113,-0.2664631,0.20219146,-0.28317553,-0.053599935,-0.018277733,0.1627733,-0.23335955,-0.13635164,-0.7249281,0.038564328,0.39021954,-0.18582636,0.1640887,-0.04180591,0
ad44b37b-0bd2-4289-b03f-d52858da2d0f.rna_seq.augmented_star_gene_counts,0.348331,-0.1311108,0.29660448,-0.03534096,-0.055026393,0.278059,0.3957674,0.21604088,0.11884839,0.27501056,0.11379824,-0.3243373,-0.42190757,-0.4412436,-0.12753609,0.08638675,-0.16251168,-0.21625425,0.45200998,0.097324386,-0.22853103,-0.12632108,-0.059554584,-0.24815811,-0.08875469,0.12992214,0.04593923,0.016153328,0.22183268,-0.032021366,0.07966015,-0.1360488,0.04117237,-0.24648863,-0.17512687,0.27455023,-0.39351514,0.6267838,0.06432569,-0.07602846,-0.0931861,0.27797177,-0.10652158,-0.042502176,0.22312416,-0.084398225,0.50568473,0.017358275,-0.23733898,-0.016957922,-0.1083098,0.032675263,0.7496881,0.014415036,-0.43683472,-0.19303605,-0.0789034,-0.0023071028,-0.2877846,-0.06617642,-0.13202389,-0.39587292,0.27770156,-0.10913306,0.23279434,0.29758874,-0.1751785,0.23989333,0.38301232,-0.23768984,-0.26638556,0.31753376,0.29106206,-0.65351695,-0.29540735,-0.33262345,-0.17831701,0.13886078,0.03191632,-0.14795114,0.009812134,-0.47071162,0.6065732,-0.36234003,-0.105151154,0.32266954,-0.07613795,-0.05801559,-0.4576386,-0.6798615,-0.034738485,-0.45707196,-0.11315015,0.18124837,0.08904199,-0.113431945,0.26316762,0.20945956,0.059388753,0.055024512,0.07373843,-0.3760657,-0.16949984,-0.15968317,-0.59064275,-0.3106101,0.29245788,-0.12062545,0.550511,0.2635833,-0.16046263,-0.13030519,-0.1518499,0.035851028,0.037816968,0.022788858,0.76951253,0.03246234,0.23507781,0.049833678,-0.39350867,-0.054515317,0.19983342,-0.4683994,-0.040983893,0.43704596,-0.065164365,-0.19159827,2
ad502a9c-1f1a-4118-a8f9-2cffb9b0c610.rna_seq.augmented_star_gene_counts,-0.062121674,-0.34688398,-0.05607962,0.2363946,0.013254972,0.06360025,-0.21704444,0.2057264,-0.12567854,0.11705514,-0.089483194,0.011261206,-0.010823219,-0.086250655,0.23260307,-0.13026269,-0.2684782,0.48385176,-0.06617061,0.32997027,-0.1335369,0.08142284,0.11118238,0.18912768,-0.13267319,0.039899983,-0.3911997,0.063248254,0.33421752,-0.23770379,-0.26568162,0.060422733,0.17046492,0.6151174,0.025386833,0.15490814,0.05919611,0.5204148,-0.12695524,-0.1317935,0.090321206,0.07870182,0.37023756,0.020898426,-0.18070745,-0.26918852,0.20158596,-0.07777504,-0.08516362,-0.43609264,-0.27572373,-0.43846753,0.09725482,-0.06589315,-0.44336194,-0.20022935,-0.02026146,0.020464223,-0.09343568,-0.21386907,0.15328476,-0.6126395,0.06323116,-0.057666503,0.24947442,0.2608114,-0.08388432,0.039206304,0.026235295,-0.1597036,-0.58297914,-0.10819491,-0.281497,-0.235223,0.47673157,-0.04720097,-0.15052068,0.1374736,-0.042607114,-0.636373,-0.1495494,-0.15066351,0.49611238,-0.18020357,-0.5353659,0.2189612,0.025374915,0.19905238,-0.58838814,0.37357926,0.3730503,-0.04923044,-0.34894806,-0.20992032,0.50636864,0.2458447,-0.23316337,-0.033174425,-0.4207976,-0.2702673,0.048956826,-0.21944079,-0.23751806,0.037930872,-0.2654492,-0.24539752,0.5466526,-0.10581549,0.12900865,0.16741368,-0.4169844,-0.21691668,-0.012865548,-0.2887573,0.03010038,-0.22658564,0.24922825,-0.06718208,-0.25517878,-0.1618408,-0.14962892,0.48499325,-0.55691814,-0.22248012,0.24981496,0.25446382,0.07499784,-0.05242478,0
af83a9af-a11f-4c29-a61f-8f0d2b5868c1.rna_seq.augmented_star_gene_counts,0.23357128,0.20478584,0.2963133,0.04016703,-0.37815824,0.5194155,0.8450097,-0.11647819,0.36639917,0.39535195,0.43076518,-0.69794506,-0.756133,-0.73309505,0.16954136,-0.0018136773,-0.3632118,-0.3255611,0.303813,0.009965147,-0.17648983,-0.029235115,-0.04549174,-0.045734845,-0.17818528,0.16316389,-0.06631193,-0.21214733,0.6195441,0.02164502,0.25830153,-0.2841132,0.21545652,-0.20203076,-0.45525947,0.27775392,-0.40957066,0.9504442,-0.26425996,-0.1927102,-0.073539615,0.20405199,0.123165324,-0.20635495,0.115812816,-0.13591127,0.79429936,-0.32001328,-0.50571686,0.018471023,-0.54571205,-0.19095598,1.4146086,-0.14942642,-0.47957033,-0.31337768,0.096720226,-0.1939958,-0.27198797,-0.3325332,-0.28443506,-0.85248613,0.55580336,-0.4401495,0.6039336,0.3602335,-0.53374183,0.52131194,0.7242733,-0.35972512,-0.4274289,0.65371305,0.11543321,-0.6773196,-0.34638932,-0.29511416,-0.36416006,0.39114225,-0.012370884,-0.30933547,0.038917,-0.6364234,0.8289749,-0.31066132,-0.42713824,0.28256887,-0.38261303,0.14920908,-1.0269684,-1.1677387,0.404466,-0.66352904,-0.5599079,0.23445019,-0.030038657,0.076195434,0.25551677,0.36197641,0.013789992,-0.17344272,-0.14041835,-0.5022428,-0.25570875,-0.19251023,-0.82968086,-0.45515504,0.22811483,0.034186844,0.8492875,0.26471552,-0.2516155,-0.369083,-0.29714552,0.01930698,0.08950313,0.022435168,1.0430076,0.30353728,0.5326496,-0.112367235,-0.017991522,0.5713193,-0.14148003,-0.667072,0.119400136,0.46227682,-0.17595233,-0.41799638,2
b25117ce-5a14-4b43-bbfe-513b957464d0.rna_seq.augmented_star_gene_counts,-0.73372996,-0.3953859,-0.21142359,0.5071892,0.11860571,-0.4810031,-0.8990727,-0.16794567,-0.69308966,-0.35757715,-0.07188075,0.75688976,0.10619018,0.40712368,0.61593956,-0.1511943,0.046677835,0.99635905,-0.5854594,0.6141189,-0.28236052,0.24902493,0.07704189,0.90694886,-0.79291195,0.06129498,-0.8551235,-0.22907017,0.20080234,-0.6806419,-0.63777274,0.40564185,0.31387594,1.2545279,0.12927677,0.093600325,0.8243735,0.056687377,-0.1855281,0.1724452,0.08265076,0.21936063,0.71277124,0.12749226,-0.39361632,-0.24740265,-0.49141803,0.16186368,-0.3172274,-1.0590564,-0.3307955,-0.7438323,-0.4378174,-0.3062722,-0.08869803,0.18602365,0.40631247,0.25333184,0.5303432,-0.31397444,0.33506078,-0.8227163,0.10796995,-0.029529754,-0.08432438,0.2857455,-0.2854407,-0.677613,-0.21171802,0.57881373,-0.95029306,-0.37048653,-1.2334441,0.40226907,0.9898455,0.8105524,0.26240605,-0.04449883,0.23219487,-0.6684156,0.13760357,0.41443765,0.43386215,-0.013014185,-1.0561877,-0.3424084,-0.1257301,0.13178733,-1.0780483,1.2384413,1.5291976,0.6644436,-0.8456708,-0.39828074,1.1413502,0.9497751,-1.1358029,0.10650098,-1.6737689,-0.14087743,-0.35952872,-0.28476587,0.1365594,0.099368475,-0.27178052,-0.50121737,0.5826534,-0.023457102,-0.36524007,0.36438876,-0.661987,-0.55608404,-0.15289727,-0.5964247,-0.36557418,-1.1978528,-0.5770288,0.64388984,-0.45419225,-0.7714663,0.0476619,1.2363529,-1.5699288,-0.7316024,-0.09113519,0.48343462,0.48377842,-0.52015746,0
b31c9e1c-be79-4264-81a3-40b67f1f0bde.rna_seq.augmented_star_gene_counts,0.04557401,-0.023588011,0.23208429,0.09032256,0.060436167,-0.1944319,-0.10523136,0.18718573,-0.11622748,0.16125217,-0.13794652,0.24653415,-0.1011422,0.15483658,-0.1620665,0.06404682,0.12967509,-0.097964786,0.005779244,0.20999697,-0.08237948,0.0031971438,0.04527171,0.020140752,0.23489629,0.24027298,0.14809151,-0.07934594,-0.12714101,0.06669483,-0.18053588,0.29165512,-0.1217093,-0.2037251,-0.0927543,0.004787551,0.15507992,-0.09153274,-0.018105494,0.2048,0.22405432,-0.15991692,-0.03148209,0.052667115,0.06457335,0.11906252,-0.15141053,-0.058206577,0.26931465,0.31156492,0.35106847,0.24021794,-0.1640953,-0.2158984,-0.02727011,-0.1668904,0.12178607,-0.03242222,-0.056383967,0.20687427,0.120979965,0.12000042,0.07580097,0.24555568,0.09031428,-0.08573126,0.14548972,-0.2029505,-0.34831175,0.276418,-0.09836103,-0.0771764,0.044615366,-0.07949698,-0.012377785,0.076862395,0.12713747,-0.0005495111,0.095924005,0.081258565,0.039393768,0.17512085,-0.1021624,0.20289418,0.14145412,-0.14343281,0.06567132,-0.2704088,0.3899204,0.16002393,-0.13525762,0.17207399,0.03433676,-0.056776196,-0.025871247,-0.31540808,-0.24768446,-0.19229503,0.07149998,0.11800667,0.23089914,0.34358644,-0.15796925,-0.013469261,-0.0961198,-0.06361617,-0.026406685,-0.08180319,-0.16058269,-0.14413491,0.06391769,-0.009439992,-0.09049923,-0.040011287,-0.07067413,-0.018923696,-0.109845504,-0.0068762484,-0.10688667,-0.10436797,0.018014818,-0.17912371,0.27769068,0.06264567,-0.30875245,0.021040153,-0.04604753,0.30498743,0
b35a11fb-548c-4b6c-99e7-c4114be6411a.rna_seq.augmented_star_gene_counts,-0.035592437,-0.25494465,-0.11866595,0.1055352,-0.09699621,-0.27280384,-0.13905768,0.12699915,-0.24065384,0.030224374,-0.075528964,0.38427812,0.24348639,0.24592145,-0.39590076,-0.013358759,0.23652713,-0.69854087,0.37004793,0.15932846,0.15717702,0.21899162,0.03676132,-0.028013835,0.31280884,0.09968624,0.2247359,-0.15868373,-0.68373036,0.20918487,-0.0025855429,-0.01076832,-0.5967641,-0.7902543,-0.21767625,-0.13045868,-0.18918227,-0.4589475,0.2138564,0.38249114,0.32739055,0.06850816,-0.21594988,0.121561825,0.19446851,0.1988888,-0.0376923,0.10916377,0.9323538,0.6814557,0.75462043,-0.038686298,-0.45249987,-0.27516532,0.31608352,-0.15576054,0.12156847,-0.0997536,-0.13107245,0.26717678,0.16220716,0.34020573,0.30538055,0.604112,-0.2304798,-0.11643206,0.42426503,-0.27871025,-0.7162665,0.18281986,0.08451742,-0.49931866,0.471877,0.10943312,-0.34054655,0.04171963,0.22396265,-0.111347325,0.19231993,0.2692802,-0.16994707,0.29245675,-0.5692101,0.2600543,0.6447513,-0.07211038,0.047018595,-0.20175458,1.011299,0.06505196,-0.48997146,0.09883948,0.64644516,-0.38470033,-0.19157617,-0.5974782,-0.26917377,-0.30186617,0.48470265,0.07942557,0.5341411,0.5039558,-0.46807402,-0.17220423,0.17997994,0.053726025,-0.12319515,-0.18895487,0.031932063,-0.35910153,0.7400207,0.11223638,-0.19131343,0.4425727,0.207355,0.28306732,-0.1747623,-0.42110127,-0.17078644,-0.097507775,0.19221501,-0.98125017,0.9408577,0.47604692,-0.27295926,-0.21265902,-0.18755955,0.30856335,0
b47b2efb-02e1-4729-95ad-de05fb551bc7.rna_seq.augmented_star_gene_counts,0.4137408,-0.07035183,0.09334488,-0.18937048,-0.22730054,0.37912694,0.7004781,0.22923742,0.009678388,0.7496242,0.06167961,-0.56372654,-0.7340383,-0.76736313,-0.2154908,-0.06719364,-0.29153943,-0.34502503,0.6401377,0.021201342,-0.5149322,-0.12797314,-0.1775575,-0.16966647,0.05619684,0.20816216,-0.05548173,-0.05902581,0.2693618,0.08139291,0.30739516,-0.24072528,-0.1288716,-0.27538496,-0.44487706,0.4116787,-0.6556558,0.6974856,0.12237866,-0.15815125,-0.17988846,0.17063259,-0.43327743,0.17424531,0.48575482,0.2167762,0.67630714,0.0274804,-0.21559282,0.14792618,0.1650734,-0.15850087,0.85750717,-0.03925028,-0.49312785,-0.11614107,-0.017681636,-0.2338741,-0.5030367,-0.20480332,-0.25901067,-0.48264247,0.31505615,-0.01583553,0.34119672,0.22598661,-0.3433587,0.4007093,0.4462374,-0.2950839,-0.2169701,0.47384813,0.33806115,-0.5823419,-0.4850632,-0.50775695,-0.14876534,0.06402191,0.055355076,-0.12650006,0.0039687054,-0.59782517,0.63388896,-0.36858281,-0.03927008,0.47263467,-0.1890036,-0.24735422,-0.41994995,-0.7963483,-0.033733085,-0.68271136,-0.08330383,0.27517217,0.027518399,-0.37171766,0.26748,-0.0063669686,0.37870917,0.063559756,0.15727465,-0.2652905,-0.14985086,-0.28747824,-0.7317684,-0.3614979,0.29120013,-0.17099816,0.73733205,0.0012429571,-0.07849907,-0.10774954,-0.18085116,0.040512554,0.35033816,0.18798845,1.109425,0.05046263,0.1648061,0.049804237,-0.24062067,-0.17350908,0.56926405,-0.41242245,-0.1363008,0.45109475,-0.17383175,-0.3541472,2
